code_module,code_presentation,id_student,site_count
BBB,2013B,427536,353
BBB,2013B,427704,161
BBB,2013B,427773,227
BBB,2013B,429038,106
BBB,2013B,429494,47
BBB,2013B,430160,27
BBB,2013B,430357,303
BBB,2013B,431071,185
BBB,2013B,432004,27
BBB,2013B,432232,133
BBB,2013B,432319,19
BBB,2013B,432870,402
BBB,2013B,433531,463
BBB,2013B,433755,366
BBB,2013B,433939,251
BBB,2013B,434192,202
BBB,2013B,434353,342
BBB,2013B,434646,817
BBB,2013B,435245,655
BBB,2013B,435803,11
BBB,2013B,437562,192
BBB,2013B,437967,238
BBB,2013B,438210,9
BBB,2013B,438703,121
BBB,2013B,439857,416
BBB,2013B,440057,196
BBB,2013B,440509,218
BBB,2013B,441000,87
BBB,2013B,441181,160
BBB,2013B,441255,226
BBB,2013B,442012,629
BBB,2013B,442143,15
BBB,2013B,442183,146
BBB,2013B,442456,129
BBB,2013B,442466,55
BBB,2013B,443108,128
BBB,2013B,443288,981
BBB,2013B,444117,142
BBB,2013B,444408,185
BBB,2013B,444784,147
BBB,2013B,444926,159
BBB,2013B,445065,1769
BBB,2013B,445125,141
BBB,2013B,445889,260
BBB,2013B,446045,110
BBB,2013B,446247,40
BBB,2013B,446357,18
BBB,2013B,446856,268
BBB,2013B,447007,39
BBB,2013B,447759,842
BBB,2013B,447782,439
BBB,2013B,447790,92
BBB,2013B,465599,241
BBB,2013B,465730,58
BBB,2013B,466037,65
BBB,2013B,466800,97
BBB,2013B,466810,591
BBB,2013B,466959,37
BBB,2013B,466973,104
BBB,2013B,467035,278
BBB,2013B,467292,184
BBB,2013B,467756,68
BBB,2013B,467835,30
BBB,2013B,468021,114
BBB,2013B,468792,80
BBB,2013B,468949,225
BBB,2013B,469683,140
BBB,2013B,470318,354
BBB,2013B,470653,152
BBB,2013B,471219,172
BBB,2013B,471525,306
BBB,2013B,472182,157
BBB,2013B,472348,64
BBB,2013B,472586,113
BBB,2013B,473095,150
BBB,2013B,473328,232
BBB,2013B,475095,232
BBB,2013B,475460,76
BBB,2013B,475688,442
BBB,2013B,475901,20
BBB,2013B,476037,276
BBB,2013B,476201,492
BBB,2013B,476297,135
BBB,2013B,476369,185
BBB,2013B,476457,53
BBB,2013B,476596,413
BBB,2013B,476709,342
BBB,2013B,476710,468
BBB,2013B,476783,815
BBB,2013B,476816,28
BBB,2013B,476855,29
BBB,2013B,476859,4
BBB,2013B,477009,85
BBB,2013B,477011,1264
BBB,2013B,477164,78
BBB,2013B,477167,596
BBB,2013B,477734,299
BBB,2013B,477835,60
BBB,2013B,478317,1081
BBB,2013B,478444,80
BBB,2013B,478718,26
BBB,2013B,478792,344
BBB,2013B,478873,68
BBB,2013B,479060,1246
BBB,2013B,479171,540
BBB,2013B,479343,334
BBB,2013B,479516,236
BBB,2013B,479519,1257
BBB,2013B,480151,13
BBB,2013B,480382,160
BBB,2013B,480458,204
BBB,2013B,480507,322
BBB,2013B,480554,284
BBB,2013B,480650,731
BBB,2013B,480815,641
BBB,2013B,481010,337
BBB,2013B,481143,76
BBB,2013B,481580,592
BBB,2013B,481607,294
BBB,2013B,482467,99
BBB,2013B,482710,229
BBB,2013B,482766,123
BBB,2013B,482945,99
BBB,2013B,483064,683
BBB,2013B,483074,430
BBB,2013B,483109,360
BBB,2013B,483243,610
BBB,2013B,483309,11
BBB,2013B,483371,405
BBB,2013B,483411,141
BBB,2013B,483479,115
BBB,2013B,483952,308
BBB,2013B,484039,103
BBB,2013B,484135,23
BBB,2013B,484161,14
BBB,2013B,484768,246
BBB,2013B,484885,377
BBB,2013B,484933,224
BBB,2013B,485399,96
BBB,2013B,485568,62
BBB,2013B,485630,258
BBB,2013B,485782,1
BBB,2013B,486099,303
BBB,2013B,486282,90
BBB,2013B,486391,416
BBB,2013B,486521,101
BBB,2013B,486650,11
BBB,2013B,486656,299
BBB,2013B,487329,117
BBB,2013B,487646,163
BBB,2013B,488185,59
BBB,2013B,488364,199
BBB,2013B,488425,717
BBB,2013B,488477,78
BBB,2013B,488863,219
BBB,2013B,489251,263
BBB,2013B,490110,4
BBB,2013B,490152,183
BBB,2013B,490514,165
BBB,2013B,492182,206
BBB,2013B,492240,416
BBB,2013B,492590,150
BBB,2013B,492946,208
BBB,2013B,493186,306
BBB,2013B,493377,49
BBB,2013B,493451,99
BBB,2013B,493515,283
BBB,2013B,493773,65
BBB,2013B,493912,218
BBB,2013B,493958,71
BBB,2013B,494095,139
BBB,2013B,494278,307
BBB,2013B,494673,7
BBB,2013B,494786,215
BBB,2013B,494838,38
BBB,2013B,494840,88
BBB,2013B,494927,273
BBB,2013B,495324,14
BBB,2013B,495674,25
BBB,2013B,495856,169
BBB,2013B,496041,164
BBB,2013B,496070,226
BBB,2013B,496220,228
BBB,2013B,496243,198
BBB,2013B,496674,37
BBB,2013B,497088,84
BBB,2013B,497278,115
BBB,2013B,497280,77
BBB,2013B,497468,113
BBB,2013B,497607,27
BBB,2013B,497793,676
BBB,2013B,498065,870
BBB,2013B,498131,401
BBB,2013B,498175,188
BBB,2013B,498296,607
BBB,2013B,498371,49
BBB,2013B,498455,165
BBB,2013B,498967,100
BBB,2013B,499027,202
BBB,2013B,499067,147
BBB,2013B,499118,337
BBB,2013B,499380,788
BBB,2013B,499387,259
BBB,2013B,499483,242
BBB,2013B,499511,257
BBB,2013B,499891,329
BBB,2013B,499931,30
BBB,2013B,500507,362
BBB,2013B,500585,209
BBB,2013B,500659,468
BBB,2013B,500719,360
BBB,2013B,500791,358
BBB,2013B,500815,1399
BBB,2013B,500819,218
BBB,2013B,500836,103
BBB,2013B,500958,486
BBB,2013B,501008,49
BBB,2013B,501432,1432
BBB,2013B,501550,605
BBB,2013B,501879,479
BBB,2013B,501955,243
BBB,2013B,502088,45
BBB,2013B,502131,98
BBB,2013B,502441,218
BBB,2013B,502604,150
BBB,2013B,502694,657
BBB,2013B,502713,112
BBB,2013B,502717,826
BBB,2013B,502872,34
BBB,2013B,503353,67
BBB,2013B,503390,174
BBB,2013B,503491,382
BBB,2013B,503509,538
BBB,2013B,503878,260
BBB,2013B,504014,138
BBB,2013B,504021,39
BBB,2013B,504028,532
BBB,2013B,504102,308
BBB,2013B,504689,25
BBB,2013B,504936,199
BBB,2013B,505376,255
BBB,2013B,505417,44
BBB,2013B,505595,51
BBB,2013B,505606,277
BBB,2013B,505871,150
BBB,2013B,505959,202
BBB,2013B,505961,222
BBB,2013B,506233,106
BBB,2013B,506360,76
BBB,2013B,506650,138
BBB,2013B,506753,429
BBB,2013B,507184,20
BBB,2013B,507303,9
BBB,2013B,507320,21
BBB,2013B,507359,76
BBB,2013B,507685,6
BBB,2013B,507817,63
BBB,2013B,508452,348
BBB,2013B,508537,732
BBB,2013B,508662,1212
BBB,2013B,508668,9
BBB,2013B,509226,187
BBB,2013B,509737,3
BBB,2013B,509768,222
BBB,2013B,509797,148
BBB,2013B,509901,74
BBB,2013B,509926,124
BBB,2013B,510141,230
BBB,2013B,510492,110
BBB,2013B,510556,742
BBB,2013B,510756,252
BBB,2013B,510845,240
BBB,2013B,511050,97
BBB,2013B,511067,277
BBB,2013B,511306,1355
BBB,2013B,511459,202
BBB,2013B,511474,110
BBB,2013B,511515,768
BBB,2013B,511524,442
BBB,2013B,511527,50
BBB,2013B,511693,137
BBB,2013B,512070,10
BBB,2013B,512180,50
BBB,2013B,512242,156
BBB,2013B,512805,172
BBB,2013B,512883,75
BBB,2013B,512911,104
BBB,2013B,512929,477
BBB,2013B,512995,308
BBB,2013B,513093,675
BBB,2013B,513210,255
BBB,2013B,513315,625
BBB,2013B,513733,1116
BBB,2013B,513757,313
BBB,2013B,513881,244
BBB,2013B,514140,827
BBB,2013B,514365,20
BBB,2013B,514951,29
BBB,2013B,514981,302
BBB,2013B,514987,187
BBB,2013B,515035,17
BBB,2013B,515105,485
BBB,2013B,515130,28
BBB,2013B,515311,272
BBB,2013B,515474,212
BBB,2013B,515497,65
BBB,2013B,515959,127
BBB,2013B,516057,276
BBB,2013B,516432,832
BBB,2013B,516456,108
BBB,2013B,516475,56
BBB,2013B,516495,233
BBB,2013B,516529,113
BBB,2013B,516776,6
BBB,2013B,516841,225
BBB,2013B,517043,53
BBB,2013B,517175,5
BBB,2013B,517474,373
BBB,2013B,517617,233
BBB,2013B,517701,24
BBB,2013B,517778,209
BBB,2013B,517890,242
BBB,2013B,518189,224
BBB,2013B,518469,233
BBB,2013B,518876,178
BBB,2013B,518879,664
BBB,2013B,518904,84
BBB,2013B,518970,112
BBB,2013B,519012,63
BBB,2013B,519222,488
BBB,2013B,519387,259
BBB,2013B,519602,104
BBB,2013B,519800,831
BBB,2013B,520749,26
BBB,2013B,520836,305
BBB,2013B,521069,46
BBB,2013B,521081,16
BBB,2013B,521096,942
BBB,2013B,521394,511
BBB,2013B,521430,1303
BBB,2013B,521496,1
BBB,2013B,521764,358
BBB,2013B,521903,205
BBB,2013B,522090,68
BBB,2013B,522249,296
BBB,2013B,522302,3
BBB,2013B,522373,235
BBB,2013B,522383,214
BBB,2013B,522512,6
BBB,2013B,523012,334
BBB,2013B,523156,4
BBB,2013B,523596,115
BBB,2013B,523630,246
BBB,2013B,523672,165
BBB,2013B,523966,274
BBB,2013B,524101,293
BBB,2013B,524171,2
BBB,2013B,524452,468
BBB,2013B,524598,3
BBB,2013B,524769,24
BBB,2013B,524968,11
BBB,2013B,525501,717
BBB,2013B,525520,371
BBB,2013B,525679,49
BBB,2013B,525683,918
BBB,2013B,525869,18
BBB,2013B,525942,621
BBB,2013B,526200,258
BBB,2013B,526370,199
BBB,2013B,526506,142
BBB,2013B,527020,122
BBB,2013B,527164,1181
BBB,2013B,527227,344
BBB,2013B,527313,34
BBB,2013B,527343,18
BBB,2013B,527382,21
BBB,2013B,527400,234
BBB,2013B,527659,23
BBB,2013B,527886,393
BBB,2013B,527980,563
BBB,2013B,528161,110
BBB,2013B,528175,97
BBB,2013B,528220,93
BBB,2013B,528250,259
BBB,2013B,528261,320
BBB,2013B,528353,342
BBB,2013B,528649,167
BBB,2013B,528698,485
BBB,2013B,528904,489
BBB,2013B,528918,32
BBB,2013B,529065,408
BBB,2013B,529174,127
BBB,2013B,529212,172
BBB,2013B,529383,96
BBB,2013B,529446,359
BBB,2013B,529452,468
BBB,2013B,529502,836
BBB,2013B,530065,84
BBB,2013B,530153,146
BBB,2013B,530226,152
BBB,2013B,530245,31
BBB,2013B,530266,26
BBB,2013B,530398,4
BBB,2013B,530493,63
BBB,2013B,530669,532
BBB,2013B,530987,184
BBB,2013B,531000,6
BBB,2013B,531027,76
BBB,2013B,531205,45
BBB,2013B,531235,24
BBB,2013B,531427,44
BBB,2013B,531428,48
BBB,2013B,531464,63
BBB,2013B,531569,12
BBB,2013B,531573,79
BBB,2013B,531634,68
BBB,2013B,532000,59
BBB,2013B,532034,78
BBB,2013B,532140,110
BBB,2013B,532142,13
BBB,2013B,532396,125
BBB,2013B,532500,245
BBB,2013B,532512,296
BBB,2013B,532534,232
BBB,2013B,532584,14
BBB,2013B,532665,62
BBB,2013B,532668,7
BBB,2013B,532710,28
BBB,2013B,532742,6
BBB,2013B,532839,247
BBB,2013B,532886,247
BBB,2013B,532928,37
BBB,2013B,532950,1056
BBB,2013B,533324,166
BBB,2013B,533347,164
BBB,2013B,533365,84
BBB,2013B,533545,202
BBB,2013B,533697,157
BBB,2013B,533722,231
BBB,2013B,533737,1
BBB,2013B,533839,141
BBB,2013B,533846,59
BBB,2013B,533969,28
BBB,2013B,533996,211
BBB,2013B,534051,114
BBB,2013B,534086,236
BBB,2013B,534151,32
BBB,2013B,534343,225
BBB,2013B,534360,74
BBB,2013B,534373,295
BBB,2013B,534432,173
BBB,2013B,534530,3
BBB,2013B,534652,423
BBB,2013B,534671,18
BBB,2013B,534698,774
BBB,2013B,534709,261
BBB,2013B,534744,114
BBB,2013B,534765,211
BBB,2013B,534908,40
BBB,2013B,534983,174
BBB,2013B,534991,91
BBB,2013B,535012,238
BBB,2013B,535140,300
BBB,2013B,535145,717
BBB,2013B,535152,291
BBB,2013B,535155,135
BBB,2013B,535269,176
BBB,2013B,535278,78
BBB,2013B,535328,351
BBB,2013B,535396,114
BBB,2013B,535407,131
BBB,2013B,535468,516
BBB,2013B,535530,228
BBB,2013B,535605,1033
BBB,2013B,535618,18
BBB,2013B,535755,151
BBB,2013B,535760,149
BBB,2013B,535773,1873
BBB,2013B,535778,20
BBB,2013B,535800,263
BBB,2013B,535807,122
BBB,2013B,535820,308
BBB,2013B,536050,14
BBB,2013B,536112,423
BBB,2013B,536188,166
BBB,2013B,536189,346
BBB,2013B,536203,308
BBB,2013B,536205,80
BBB,2013B,536243,12
BBB,2013B,536270,189
BBB,2013B,536442,247
BBB,2013B,536452,158
BBB,2013B,536510,66
BBB,2013B,536519,54
BBB,2013B,536722,241
BBB,2013B,536726,1075
BBB,2013B,536856,224
BBB,2013B,536900,76
BBB,2013B,537162,1039
BBB,2013B,537193,968
BBB,2013B,537255,1116
BBB,2013B,537259,342
BBB,2013B,537320,34
BBB,2013B,537342,316
BBB,2013B,537392,149
BBB,2013B,537414,187
BBB,2013B,537434,764
BBB,2013B,537464,338
BBB,2013B,537473,460
BBB,2013B,537488,743
BBB,2013B,537558,297
BBB,2013B,537572,1042
BBB,2013B,537676,24
BBB,2013B,537679,445
BBB,2013B,537688,264
BBB,2013B,537704,384
BBB,2013B,537844,578
BBB,2013B,537875,403
BBB,2013B,537898,215
BBB,2013B,537905,455
BBB,2013B,538138,77
BBB,2013B,538196,121
BBB,2013B,538221,1026
BBB,2013B,538232,66
BBB,2013B,538897,434
BBB,2013B,538942,304
BBB,2013B,538987,553
BBB,2013B,539056,733
BBB,2013B,539232,103
BBB,2013B,539253,300
BBB,2013B,539265,766
BBB,2013B,539303,199
BBB,2013B,539345,107
BBB,2013B,539365,1022
BBB,2013B,539385,298
BBB,2013B,539416,61
BBB,2013B,539418,1194
BBB,2013B,539426,1
BBB,2013B,539558,215
BBB,2013B,539572,186
BBB,2013B,539710,6
BBB,2013B,539737,57
BBB,2013B,539891,46
BBB,2013B,539962,269
BBB,2013B,540055,357
BBB,2013B,540184,1568
BBB,2013B,540511,337
BBB,2013B,540513,145
BBB,2013B,540530,72
BBB,2013B,540594,4
BBB,2013B,540607,138
BBB,2013B,540614,404
BBB,2013B,540656,103
BBB,2013B,540750,344
BBB,2013B,540780,84
BBB,2013B,540787,50
BBB,2013B,540826,233
BBB,2013B,540918,58
BBB,2013B,540953,5
BBB,2013B,541013,756
BBB,2013B,541048,59
BBB,2013B,541061,28
BBB,2013B,541073,326
BBB,2013B,541113,167
BBB,2013B,541196,58
BBB,2013B,541231,466
BBB,2013B,541232,602
BBB,2013B,541363,180
BBB,2013B,541523,335
BBB,2013B,541697,158
BBB,2013B,541706,168
BBB,2013B,541727,39
BBB,2013B,541763,54
BBB,2013B,541764,161
BBB,2013B,541794,400
BBB,2013B,541803,67
BBB,2013B,541808,83
BBB,2013B,541822,120
BBB,2013B,541832,307
BBB,2013B,541838,35
BBB,2013B,541973,120
BBB,2013B,541985,9
BBB,2013B,542010,31
BBB,2013B,542012,39
BBB,2013B,542081,15
BBB,2013B,542084,242
BBB,2013B,542115,185
BBB,2013B,542172,27
BBB,2013B,542259,189
BBB,2013B,542260,97
BBB,2013B,542291,112
BBB,2013B,542396,41
BBB,2013B,542543,73
BBB,2013B,542602,10
BBB,2013B,542613,457
BBB,2013B,542663,80
BBB,2013B,542687,78
BBB,2013B,542692,13
BBB,2013B,542745,167
BBB,2013B,542748,164
BBB,2013B,542991,77
BBB,2013B,543124,502
BBB,2013B,543140,264
BBB,2013B,543165,562
BBB,2013B,543180,256
BBB,2013B,543351,277
BBB,2013B,543356,998
BBB,2013B,543408,47
BBB,2013B,543465,8
BBB,2013B,543473,401
BBB,2013B,543533,210
BBB,2013B,543630,113
BBB,2013B,543719,270
BBB,2013B,543853,775
BBB,2013B,543926,103
BBB,2013B,543970,593
BBB,2013B,544017,50
BBB,2013B,544186,285
BBB,2013B,544351,417
BBB,2013B,544408,32
BBB,2013B,544444,117
BBB,2013B,544455,951
BBB,2013B,544500,154
BBB,2013B,544519,93
BBB,2013B,544532,186
BBB,2013B,544627,152
BBB,2013B,544632,338
BBB,2013B,544639,50
BBB,2013B,544642,486
BBB,2013B,544741,83
BBB,2013B,544848,416
BBB,2013B,544859,329
BBB,2013B,544881,431
BBB,2013B,544890,125
BBB,2013B,544978,32
BBB,2013B,544989,300
BBB,2013B,545041,86
BBB,2013B,545072,24
BBB,2013B,545191,511
BBB,2013B,545219,68
BBB,2013B,545223,1421
BBB,2013B,545337,62
BBB,2013B,545340,66
BBB,2013B,545376,76
BBB,2013B,545381,1
BBB,2013B,545392,195
BBB,2013B,545480,274
BBB,2013B,545521,15
BBB,2013B,545658,204
BBB,2013B,545697,424
BBB,2013B,545702,81
BBB,2013B,545725,637
BBB,2013B,545803,140
BBB,2013B,545896,4
BBB,2013B,546019,50
BBB,2013B,546052,169
BBB,2013B,546136,128
BBB,2013B,546157,141
BBB,2013B,546202,150
BBB,2013B,546322,212
BBB,2013B,546333,3
BBB,2013B,546407,709
BBB,2013B,546428,623
BBB,2013B,546455,13
BBB,2013B,546500,300
BBB,2013B,546533,473
BBB,2013B,546609,278
BBB,2013B,546632,598
BBB,2013B,546681,11
BBB,2013B,546685,568
BBB,2013B,546749,627
BBB,2013B,546811,62
BBB,2013B,546837,351
BBB,2013B,546843,116
BBB,2013B,546909,277
BBB,2013B,546921,241
BBB,2013B,546947,324
BBB,2013B,546958,82
BBB,2013B,547165,143
BBB,2013B,547192,188
BBB,2013B,547259,574
BBB,2013B,547267,10
BBB,2013B,547303,16
BBB,2013B,547372,21
BBB,2013B,547390,45
BBB,2013B,547403,305
BBB,2013B,547409,62
BBB,2013B,547427,211
BBB,2013B,547466,216
BBB,2013B,547620,113
BBB,2013B,547663,51
BBB,2013B,547689,452
BBB,2013B,547690,304
BBB,2013B,547697,95
BBB,2013B,547755,235
BBB,2013B,547757,580
BBB,2013B,547841,340
BBB,2013B,547873,186
BBB,2013B,547892,228
BBB,2013B,547902,225
BBB,2013B,547903,1533
BBB,2013B,548090,802
BBB,2013B,548106,17
BBB,2013B,548124,179
BBB,2013B,548241,241
BBB,2013B,548255,631
BBB,2013B,548275,364
BBB,2013B,548307,100
BBB,2013B,548334,252
BBB,2013B,548344,22
BBB,2013B,548355,5
BBB,2013B,548403,22
BBB,2013B,548439,294
BBB,2013B,548488,81
BBB,2013B,548504,198
BBB,2013B,548585,366
BBB,2013B,548617,262
BBB,2013B,548642,138
BBB,2013B,548714,365
BBB,2013B,548744,210
BBB,2013B,548791,175
BBB,2013B,548800,29
BBB,2013B,548813,11
BBB,2013B,548831,3
BBB,2013B,548834,438
BBB,2013B,548838,173
BBB,2013B,548839,192
BBB,2013B,548843,395
BBB,2013B,548871,186
BBB,2013B,548884,171
BBB,2013B,548885,192
BBB,2013B,548900,13
BBB,2013B,548921,181
BBB,2013B,548924,100
BBB,2013B,548935,613
BBB,2013B,548954,64
BBB,2013B,548981,56
BBB,2013B,549009,31
BBB,2013B,549047,285
BBB,2013B,549078,143
BBB,2013B,549106,77
BBB,2013B,549143,31
BBB,2013B,549158,117
BBB,2013B,549196,302
BBB,2013B,549204,61
BBB,2013B,549261,219
BBB,2013B,549278,10
BBB,2013B,549391,123
BBB,2013B,549512,49
BBB,2013B,549568,306
BBB,2013B,549590,31
BBB,2013B,549622,1
BBB,2013B,549651,193
BBB,2013B,549713,39
BBB,2013B,549732,100
BBB,2013B,549754,415
BBB,2013B,549862,119
BBB,2013B,549873,153
BBB,2013B,549907,113
BBB,2013B,550051,11
BBB,2013B,550077,1290
BBB,2013B,550098,546
BBB,2013B,550106,288
BBB,2013B,550163,44
BBB,2013B,550209,472
BBB,2013B,550278,180
BBB,2013B,550322,124
BBB,2013B,550342,621
BBB,2013B,550354,365
BBB,2013B,550381,489
BBB,2013B,550400,699
BBB,2013B,550403,478
BBB,2013B,550428,79
BBB,2013B,550429,858
BBB,2013B,550520,188
BBB,2013B,550549,122
BBB,2013B,550597,129
BBB,2013B,550613,482
BBB,2013B,550668,174
BBB,2013B,550707,306
BBB,2013B,550708,291
BBB,2013B,550777,66
BBB,2013B,550867,141
BBB,2013B,550898,143
BBB,2013B,550921,1120
BBB,2013B,550923,126
BBB,2013B,550960,284
BBB,2013B,550963,212
BBB,2013B,551032,330
BBB,2013B,551053,266
BBB,2013B,551080,329
BBB,2013B,551129,61
BBB,2013B,551172,33
BBB,2013B,551274,5
BBB,2013B,551282,167
BBB,2013B,551480,223
BBB,2013B,551487,400
BBB,2013B,551576,472
BBB,2013B,551655,48
BBB,2013B,551702,131
BBB,2013B,551706,219
BBB,2013B,551714,167
BBB,2013B,551715,834
BBB,2013B,551716,288
BBB,2013B,551759,3
BBB,2013B,551770,185
BBB,2013B,551886,818
BBB,2013B,551895,260
BBB,2013B,551906,351
BBB,2013B,551938,182
BBB,2013B,551954,446
BBB,2013B,551985,1
BBB,2013B,552007,269
BBB,2013B,552017,565
BBB,2013B,552025,128
BBB,2013B,552039,265
BBB,2013B,552069,16
BBB,2013B,552110,534
BBB,2013B,552135,128
BBB,2013B,552222,159
BBB,2013B,552273,279
BBB,2013B,552535,108
BBB,2013B,552640,1
BBB,2013B,552667,277
BBB,2013B,552701,244
BBB,2013B,552718,78
BBB,2013B,552719,3
BBB,2013B,552749,89
BBB,2013B,552822,354
BBB,2013B,552826,186
BBB,2013B,552859,172
BBB,2013B,552894,291
BBB,2013B,552902,203
BBB,2013B,552914,549
BBB,2013B,552929,459
BBB,2013B,552991,130
BBB,2013B,553047,544
BBB,2013B,553125,511
BBB,2013B,553320,63
BBB,2013B,553321,275
BBB,2013B,553442,281
BBB,2013B,553443,26
BBB,2013B,553462,78
BBB,2013B,553487,217
BBB,2013B,553490,53
BBB,2013B,553502,1420
BBB,2013B,553508,98
BBB,2013B,553520,73
BBB,2013B,553572,378
BBB,2013B,553716,93
BBB,2013B,553729,87
BBB,2013B,553755,146
BBB,2013B,553763,30
BBB,2013B,553800,62
BBB,2013B,553807,295
BBB,2013B,553840,339
BBB,2013B,553938,4
BBB,2013B,554068,182
BBB,2013B,554083,343
BBB,2013B,554139,36
BBB,2013B,554203,128
BBB,2013B,554206,220
BBB,2013B,554226,468
BBB,2013B,554294,56
BBB,2013B,554336,295
BBB,2013B,554344,244
BBB,2013B,554352,337
BBB,2013B,554374,87
BBB,2013B,554393,7
BBB,2013B,554482,5
BBB,2013B,554512,111
BBB,2013B,554545,113
BBB,2013B,554551,188
BBB,2013B,554608,469
BBB,2013B,554637,3
BBB,2013B,554783,158
BBB,2013B,554795,211
BBB,2013B,554818,11
BBB,2013B,554830,246
BBB,2013B,554894,541
BBB,2013B,554898,242
BBB,2013B,554930,280
BBB,2013B,554986,246
BBB,2013B,554998,237
BBB,2013B,555035,35
BBB,2013B,555059,384
BBB,2013B,555086,276
BBB,2013B,555102,59
BBB,2013B,555157,28
BBB,2013B,555263,247
BBB,2013B,555309,599
BBB,2013B,555407,113
BBB,2013B,555414,390
BBB,2013B,555552,11
BBB,2013B,555627,52
BBB,2013B,555667,342
BBB,2013B,555670,310
BBB,2013B,555672,363
BBB,2013B,555673,692
BBB,2013B,555674,415
BBB,2013B,555675,549
BBB,2013B,555695,385
BBB,2013B,555747,932
BBB,2013B,555837,959
BBB,2013B,555838,322
BBB,2013B,555880,92
BBB,2013B,555902,36
BBB,2013B,555909,57
BBB,2013B,555930,395
BBB,2013B,555935,54
BBB,2013B,555946,196
BBB,2013B,556077,56
BBB,2013B,556138,98
BBB,2013B,556284,156
BBB,2013B,556292,423
BBB,2013B,556301,324
BBB,2013B,556318,31
BBB,2013B,556349,138
BBB,2013B,556481,7
BBB,2013B,556502,624
BBB,2013B,556553,184
BBB,2013B,556568,71
BBB,2013B,556605,90
BBB,2013B,556648,115
BBB,2013B,556692,195
BBB,2013B,556840,109
BBB,2013B,556860,522
BBB,2013B,556863,81
BBB,2013B,556865,188
BBB,2013B,556871,465
BBB,2013B,556876,168
BBB,2013B,556877,237
BBB,2013B,556878,353
BBB,2013B,556882,109
BBB,2013B,556883,177
BBB,2013B,556887,162
BBB,2013B,556892,464
BBB,2013B,556898,1543
BBB,2013B,556959,410
BBB,2013B,556986,82
BBB,2013B,556987,180
BBB,2013B,556988,57
BBB,2013B,556990,154
BBB,2013B,556992,164
BBB,2013B,556997,280
BBB,2013B,556999,159
BBB,2013B,557006,92
BBB,2013B,557024,297
BBB,2013B,557032,792
BBB,2013B,557057,485
BBB,2013B,557060,112
BBB,2013B,557145,177
BBB,2013B,557220,327
BBB,2013B,557285,416
BBB,2013B,557308,309
BBB,2013B,557325,194
BBB,2013B,557351,147
BBB,2013B,557451,201
BBB,2013B,557528,407
BBB,2013B,557594,196
BBB,2013B,557622,708
BBB,2013B,557709,69
BBB,2013B,557758,1625
BBB,2013B,557775,384
BBB,2013B,557827,254
BBB,2013B,557935,113
BBB,2013B,557938,5
BBB,2013B,557968,198
BBB,2013B,557979,90
BBB,2013B,558024,172
BBB,2013B,558040,178
BBB,2013B,558042,97
BBB,2013B,558066,131
BBB,2013B,558068,155
BBB,2013B,558075,144
BBB,2013B,558092,127
BBB,2013B,558099,268
BBB,2013B,558113,321
BBB,2013B,558114,127
BBB,2013B,558146,1
BBB,2013B,558163,34
BBB,2013B,558168,92
BBB,2013B,558247,137
BBB,2013B,558250,387
BBB,2013B,558324,162
BBB,2013B,558373,517
BBB,2013B,558435,362
BBB,2013B,558602,15
BBB,2013B,558622,749
BBB,2013B,558654,20
BBB,2013B,558662,220
BBB,2013B,558689,153
BBB,2013B,558701,134
BBB,2013B,558703,49
BBB,2013B,558747,570
BBB,2013B,558769,403
BBB,2013B,558809,430
BBB,2013B,558820,423
BBB,2013B,558903,66
BBB,2013B,558955,180
BBB,2013B,558965,455
BBB,2013B,559011,61
BBB,2013B,559031,220
BBB,2013B,559173,42
BBB,2013B,559180,305
BBB,2013B,559227,5
BBB,2013B,559253,431
BBB,2013B,559350,295
BBB,2013B,559389,250
