id_student,code_module,code_presentation,gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,site_count,CMA,TMA,Exam,final_result
1970390,AAA,2013J,M,Lower Than A Level,0-10%,35-55,False,0,60,2007.0,,83.6,,Withdrawn
1976139,AAA,2013J,M,Lower Than A Level,50-60%,35-55,False,0,120,354.0,,67.25,,Pass
2011876,AAA,2013J,F,A Level or Equivalent,90-100%,0-35,True,0,60,419.0,,76.0,,Pass
2012966,AAA,2013J,M,Lower Than A Level,30-40%,35-55,False,0,60,148.0,,78.4,,Pass
2051699,AAA,2013J,F,Lower Than A Level,70-80%,35-55,False,0,60,441.0,,66.6,,Pass
2062879,AAA,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,60,738.0,,61.2,,Fail
2065691,AAA,2013J,M,A Level or Equivalent,30-40%,35-55,True,0,330,248.0,,35.666666666666664,,Withdrawn
2073016,AAA,2013J,F,Lower Than A Level,30-40%,35-55,False,0,60,329.0,,58.857142857142854,,Withdrawn
2080474,AAA,2013J,F,A Level or Equivalent,90-100%,35-55,False,0,60,361.0,,69.6,,Pass
2083877,AAA,2013J,F,A Level or Equivalent,0-10%,0-35,False,0,120,258.0,,67.8,,Pass
2084066,AAA,2013J,F,Lower Than A Level,50-60%,35-55,False,0,60,465.0,,59.75,,Fail
2104505,AAA,2013J,M,Lower Than A Level,0-10%,35-55,False,0,60,197.0,,65.6,,Pass
2122180,AAA,2013J,F,Lower Than A Level,80-90%,35-55,False,0,60,977.0,,82.4,,Distinction
2139353,AAA,2013J,M,A Level or Equivalent,50-60%,35-55,False,0,120,446.0,,66.5,,Withdrawn
2143752,AAA,2013J,F,Lower Than A Level,70-80%,35-55,False,0,60,352.0,,52.6,,Pass
2146792,AAA,2013J,M,HE Qualification,20-30%,55<=,False,0,60,720.0,,70.0,,Pass
2149225,AAA,2013J,M,A Level or Equivalent,70-80%,35-55,True,0,60,88.0,,,,Withdrawn
2153153,AAA,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,60,821.0,,62.2,,Pass
2155014,AAA,2013J,F,Lower Than A Level,80-90%,0-35,True,0,60,306.0,,73.8,,Pass
2164705,AAA,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,120,76.0,,70.0,,Fail
2171627,AAA,2013J,F,A Level or Equivalent,30-40%,35-55,False,0,60,398.0,,69.0,,Pass
2182846,AAA,2013J,F,A Level or Equivalent,70-80%,35-55,False,0,60,1383.0,,66.0,,Pass
2194100,AAA,2013J,F,A Level or Equivalent,50-60%,35-55,False,0,60,434.0,,67.2,,Pass
2197016,AAA,2013J,F,HE Qualification,30-40%,35-55,False,0,60,415.0,,75.6,,Pass
2208424,AAA,2013J,M,A Level or Equivalent,20-30%,0-35,False,0,60,374.0,,71.2,,Pass
2229865,AAA,2013J,F,A Level or Equivalent,10-20%,35-55,False,0,60,911.0,,76.4,,Pass
2255601,AAA,2013J,F,A Level or Equivalent,80-90%,35-55,False,0,120,618.0,,54.5,,Withdrawn
2268379,AAA,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,60,624.0,,83.0,,Pass
2278464,AAA,2013J,M,Lower Than A Level,30-40%,35-55,False,0,60,111.0,,51.4,,Pass
2293923,AAA,2013J,M,A Level or Equivalent,90-100%,0-35,False,0,150,110.0,,61.2,,Pass
2312620,AAA,2013J,F,HE Qualification,20-30%,35-55,False,0,60,315.0,,32.0,,Withdrawn
2318055,AAA,2013J,M,A Level or Equivalent,90-100%,35-55,False,0,60,,,75.8,,Withdrawn
2324976,AAA,2013J,F,HE Qualification,90-100%,35-55,False,0,60,,,,,Withdrawn
2329342,AAA,2013J,F,Lower Than A Level,40-50%,35-55,False,0,120,194.0,,57.2,,Pass
2339528,AAA,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,155.0,,80.0,,Distinction
2342426,AAA,2013J,M,Lower Than A Level,20-30%,35-55,False,0,60,518.0,,73.2,,Fail
2344901,AAA,2013J,F,A Level or Equivalent,60-70%,0-35,False,0,60,144.0,,51.5,,Fail
2358056,AAA,2013J,F,HE Qualification,Unknown,0-35,False,0,60,544.0,,67.8,,Fail
2358969,AAA,2013J,F,A Level or Equivalent,70-80%,0-35,False,0,180,106.0,,69.0,,Withdrawn
2364471,AAA,2013J,F,HE Qualification,90-100%,0-35,True,0,60,2230.0,,83.4,,Pass
2365101,AAA,2013J,M,HE Qualification,20-30%,0-35,False,0,300,,,,,Withdrawn
2367155,AAA,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,120,510.0,,75.6,,Pass
2369266,AAA,2013J,F,Lower Than A Level,70-80%,35-55,False,0,60,480.0,,50.6,,Pass
2376496,AAA,2013J,F,A Level or Equivalent,20-30%,0-35,False,0,120,302.0,,73.4,,Pass
2391984,AAA,2013J,M,A Level or Equivalent,90-100%,0-35,False,0,60,188.0,,73.0,,Withdrawn
2411661,AAA,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,120,125.0,,46.8,,Fail
2411778,AAA,2013J,M,HE Qualification,20-30%,0-35,False,0,120,239.0,,80.0,,Withdrawn
2412002,AAA,2013J,M,Lower Than A Level,50-60%,35-55,False,0,90,976.0,,82.8,,Distinction
2412967,AAA,2013J,F,A Level or Equivalent,80-90%,35-55,False,0,60,698.0,,77.6,,Pass
2429854,AAA,2013J,M,A Level or Equivalent,10-20%,35-55,True,0,120,159.0,,51.0,,Withdrawn
2437837,AAA,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,60,676.0,,74.4,,Pass
2449878,AAA,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,60,261.0,,60.6,,Pass
2456480,AAA,2013J,M,Lower Than A Level,80-90%,35-55,False,0,120,73.0,,24.666666666666668,,Fail
2457256,AAA,2013J,M,Lower Than A Level,80-90%,35-55,False,0,180,425.0,,70.0,,Pass
2458355,AAA,2013J,M,Lower Than A Level,80-90%,35-55,False,0,60,1148.0,,90.6,,Pass
2460080,AAA,2013J,M,HE Qualification,90-100%,55<=,False,0,60,696.0,,78.8,,Pass
2461190,AAA,2013J,M,HE Qualification,70-80%,55<=,False,0,60,238.0,,56.0,,Fail
2469673,AAA,2013J,F,Lower Than A Level,20-30%,35-55,False,0,60,165.0,,44.5,,Fail
2470694,AAA,2013J,F,HE Qualification,50-60%,55<=,False,0,60,680.0,,67.0,,Withdrawn
2479954,AAA,2013J,M,A Level or Equivalent,40-50%,0-35,False,0,60,129.0,,79.6,,Pass
2481901,AAA,2013J,M,Lower Than A Level,80-90%,35-55,False,0,60,498.0,,75.8,,Pass
2482700,AAA,2013J,M,Lower Than A Level,90-100%,0-35,False,0,120,413.0,,55.6,,Pass
2486127,AAA,2013J,F,HE Qualification,90-100%,0-35,False,0,120,576.0,,73.6,,Pass
2498700,AAA,2013J,F,Lower Than A Level,40-50%,0-35,False,0,240,852.0,,77.2,,Pass
2516503,AAA,2013J,M,HE Qualification,40-50%,35-55,False,0,60,1063.0,,79.4,,Pass
2518069,AAA,2013J,M,A Level or Equivalent,90-100%,0-35,False,0,60,447.0,,76.6,,Pass
2521459,AAA,2013J,F,Lower Than A Level,10-20%,0-35,False,0,60,363.0,,60.8,,Pass
2523736,AAA,2013J,M,A Level or Equivalent,20-30%,55<=,False,0,120,228.0,,61.75,,Pass
2529279,AAA,2013J,F,HE Qualification,60-70%,35-55,False,0,60,336.0,,78.0,,Pass
2532302,AAA,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,60,358.0,,63.2,,Pass
2536991,AAA,2013J,M,HE Qualification,90-100%,55<=,False,0,60,392.0,,80.8,,Distinction
2542724,AAA,2013J,F,Lower Than A Level,40-50%,0-35,False,0,60,61.0,,,,Withdrawn
2550279,AAA,2013J,F,HE Qualification,Unknown,35-55,False,0,60,663.0,,62.6,,Pass
2551220,AAA,2013J,F,Lower Than A Level,90-100%,0-35,False,0,60,503.0,,64.8,,Pass
2552472,AAA,2013J,F,HE Qualification,80-90%,35-55,False,0,120,93.0,,53.5,,Withdrawn
2555340,AAA,2013J,F,HE Qualification,90-100%,35-55,False,0,60,1038.0,,80.6,,Pass
2557283,AAA,2013J,M,HE Qualification,80-90%,55<=,False,0,60,1808.0,,81.2,,Pass
2559575,AAA,2013J,M,Lower Than A Level,30-40%,0-35,False,0,60,218.0,,71.2,,Pass
2562034,AAA,2013J,M,A Level or Equivalent,70-80%,0-35,False,0,60,67.0,,65.4,,Pass
2566163,AAA,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,60,416.0,,71.8,,Pass
2566592,AAA,2013J,F,A Level or Equivalent,90-100%,35-55,False,0,60,387.0,,71.8,,Pass
2569324,AAA,2013J,M,A Level or Equivalent,90-100%,0-35,False,0,120,6.0,,71.2,,Withdrawn
2574528,AAA,2013J,M,HE Qualification,Unknown,35-55,False,0,60,396.0,,75.4,,Pass
2574583,AAA,2013J,M,Lower Than A Level,70-80%,35-55,False,0,60,428.0,,70.8,,Pass
2576122,AAA,2013J,M,A Level or Equivalent,70-80%,0-35,False,0,60,85.0,,64.0,,Withdrawn
2578995,AAA,2013J,F,A Level or Equivalent,10-20%,0-35,True,0,60,477.0,,79.6,,Pass
2586560,AAA,2013J,F,Lower Than A Level,80-90%,35-55,False,0,60,729.0,,73.6,,Pass
2594139,AAA,2013J,F,A Level or Equivalent,50-60%,0-35,False,0,60,302.0,,76.0,,Pass
2598871,AAA,2013J,F,A Level or Equivalent,80-90%,35-55,False,0,60,549.0,,72.6,,Pass
2599352,AAA,2013J,F,A Level or Equivalent,30-40%,0-35,False,0,120,328.0,,76.4,,Pass
2600688,AAA,2013J,M,A Level or Equivalent,20-30%,0-35,False,0,60,146.0,,70.0,,Pass
2606098,AAA,2013J,F,A Level or Equivalent,90-100%,0-35,False,0,60,198.0,,71.4,,Pass
2613116,AAA,2013J,F,Lower Than A Level,10-20%,35-55,False,0,60,264.0,,78.2,,Pass
2617002,AAA,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,60,423.0,,64.8,,Pass
2620584,AAA,2013J,M,A Level or Equivalent,40-50%,0-35,True,0,60,29.0,,,,Fail
2639449,AAA,2013J,M,A Level or Equivalent,10-20%,0-35,False,0,120,303.0,,56.0,,Pass
2639540,AAA,2013J,F,A Level or Equivalent,90-100%,35-55,False,0,60,789.0,,79.4,,Pass
2639641,AAA,2013J,M,Lower Than A Level,30-40%,35-55,False,0,120,628.0,,65.6,,Pass
2641155,AAA,2013J,M,Lower Than A Level,50-60%,35-55,False,0,60,1329.0,,79.2,,Pass
2643002,AAA,2013J,F,A Level or Equivalent,80-90%,35-55,False,0,60,784.0,,51.2,,Pass
2645733,AAA,2013J,F,A Level or Equivalent,40-50%,0-35,False,0,180,543.0,,82.6,,Pass
2649826,AAA,2013J,M,Lower Than A Level,60-70%,35-55,False,0,60,1562.0,,83.4,,Distinction
2650282,AAA,2013J,M,A Level or Equivalent,0-10%,35-55,False,0,60,260.0,,84.2,,Pass
2664024,AAA,2013J,M,HE Qualification,90-100%,35-55,False,0,60,288.0,,63.2,,Pass
2666246,AAA,2013J,M,A Level or Equivalent,90-100%,0-35,False,0,60,231.0,,76.0,,Pass
2669816,AAA,2013J,M,A Level or Equivalent,90-100%,0-35,False,0,60,137.0,,57.2,,Fail
2671132,AAA,2013J,M,HE Qualification,20-30%,55<=,False,0,60,683.0,,68.8,,Pass
2676809,AAA,2013J,F,HE Qualification,10-20%,0-35,False,0,150,134.0,,43.333333333333336,,Fail
2678643,AAA,2013J,F,A Level or Equivalent,80-90%,0-35,False,0,60,582.0,,71.4,,Pass
2685865,AAA,2013J,F,Lower Than A Level,30-40%,0-35,False,0,60,878.0,,78.6,,Pass
2688067,AAA,2013J,M,A Level or Equivalent,10-20%,0-35,False,0,60,75.0,,67.8,,Pass
2689958,AAA,2013J,M,A Level or Equivalent,40-50%,35-55,False,0,60,1744.0,,81.6,,Distinction
2691206,AAA,2013J,F,A Level or Equivalent,50-60%,0-35,False,0,60,825.0,,84.8,,Distinction
2691244,AAA,2013J,M,A Level or Equivalent,40-50%,35-55,False,0,180,224.0,,58.25,,Pass
2694424,AAA,2013J,M,A Level or Equivalent,70-80%,35-55,False,0,120,1255.0,,79.4,,Pass
2698257,AAA,2013J,M,Lower Than A Level,60-70%,0-35,False,0,120,267.0,,67.8,,Pass
6516,AAA,2014J,M,HE Qualification,80-90%,55<=,False,0,60,662.0,,61.8,,Pass
24734,AAA,2014J,F,Lower Than A Level,60-70%,0-35,False,0,60,230.0,,46.8,,Pass
26192,AAA,2014J,F,A Level or Equivalent,60-70%,35-55,False,0,60,659.0,,86.2,,Distinction
28061,AAA,2014J,M,Lower Than A Level,40-50%,35-55,False,0,60,663.0,,77.6,,Pass
31600,AAA,2014J,F,A Level or Equivalent,40-50%,0-35,False,0,60,126.0,,54.8,,Pass
46844,AAA,2014J,M,HE Qualification,30-40%,35-55,False,0,60,168.0,,64.8,,Pass
52765,AAA,2014J,F,Lower Than A Level,0-10%,35-55,False,0,120,1298.0,,63.0,,Pass
55104,AAA,2014J,F,A Level or Equivalent,60-70%,0-35,False,0,60,526.0,,71.0,,Pass
58071,AAA,2014J,M,HE Qualification,90-100%,55<=,False,0,60,791.0,,76.0,,Pass
58316,AAA,2014J,F,A Level or Equivalent,70-80%,0-35,False,0,120,421.0,,73.4,,Pass
62487,AAA,2014J,F,A Level or Equivalent,10-20%,0-35,False,0,60,273.0,,71.6,,Pass
63165,AAA,2014J,M,A Level or Equivalent,80-90%,35-55,False,0,60,342.0,,51.4,,Pass
65002,AAA,2014J,F,A Level or Equivalent,70-80%,0-35,False,1,60,2.0,,67.0,,Fail
70011,AAA,2014J,F,HE Qualification,40-50%,0-35,False,0,60,1831.0,,80.2,,Pass
75255,AAA,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,120,333.0,,81.8,,Pass
79403,AAA,2014J,M,Lower Than A Level,80-90%,35-55,False,0,60,345.0,,60.666666666666664,,Withdrawn
85092,AAA,2014J,F,Lower Than A Level,30-40%,0-35,False,0,60,232.0,,58.0,,Pass
85144,AAA,2014J,M,A Level or Equivalent,50-60%,35-55,False,0,60,304.0,,77.6,,Pass
85302,AAA,2014J,M,Lower Than A Level,80-90%,35-55,False,0,60,691.0,,71.2,,Pass
87431,AAA,2014J,M,Lower Than A Level,10-20%,35-55,False,0,60,203.0,,50.0,,Withdrawn
94961,AAA,2014J,M,Lower Than A Level,70-80%,35-55,False,1,60,315.0,,65.33333333333333,,Pass
95755,AAA,2014J,M,Lower Than A Level,90-100%,0-35,False,0,60,127.0,,45.0,,Withdrawn
101116,AAA,2014J,F,Lower Than A Level,60-70%,35-55,False,0,60,662.0,,82.6,,Pass
107489,AAA,2014J,F,HE Qualification,20-30%,0-35,False,0,60,1213.0,,82.0,,Pass
108872,AAA,2014J,M,HE Qualification,80-90%,55<=,False,0,60,382.0,,61.8,,Pass
109155,AAA,2014J,F,HE Qualification,90-100%,0-35,False,0,60,880.0,,67.8,,Pass
111512,AAA,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,60,143.0,,,,Fail
117818,AAA,2014J,F,A Level or Equivalent,40-50%,35-55,False,0,60,463.0,,57.6,,Pass
119902,AAA,2014J,F,A Level or Equivalent,60-70%,35-55,False,0,60,651.0,,67.0,,Withdrawn
121349,AAA,2014J,F,A Level or Equivalent,40-50%,35-55,False,1,60,451.0,,76.0,,Pass
124064,AAA,2014J,F,A Level or Equivalent,60-70%,0-35,False,0,120,741.0,,87.2,,Distinction
125018,AAA,2014J,M,HE Qualification,70-80%,35-55,False,0,60,614.0,,64.8,,Pass
129955,AAA,2014J,M,A Level or Equivalent,50-60%,0-35,False,1,60,234.0,,81.0,,Withdrawn
130034,AAA,2014J,F,A Level or Equivalent,60-70%,35-55,False,0,60,634.0,,78.4,,Pass
130547,AAA,2014J,F,A Level or Equivalent,70-80%,35-55,False,0,60,346.0,,58.4,,Pass
130636,AAA,2014J,M,A Level or Equivalent,10-20%,0-35,False,0,60,127.0,,60.0,,Pass
131390,AAA,2014J,M,A Level or Equivalent,90-100%,35-55,False,0,60,53.0,,78.6,,Pass
133816,AAA,2014J,F,A Level or Equivalent,70-80%,35-55,False,0,60,898.0,,65.4,,Pass
133922,AAA,2014J,M,Lower Than A Level,0-10%,0-35,False,0,60,242.0,,78.2,,Pass
135335,AAA,2014J,F,Lower Than A Level,20-30%,0-35,False,1,120,9.0,,,,Withdrawn
135400,AAA,2014J,F,Lower Than A Level,90-100%,35-55,True,1,60,93.0,,53.142857142857146,,Pass
135471,AAA,2014J,M,Lower Than A Level,90-100%,35-55,False,0,60,640.0,,84.0,,Distinction
139033,AAA,2014J,M,A Level or Equivalent,90-100%,35-55,False,0,60,287.0,,61.0,,Fail
141377,AAA,2014J,M,A Level or Equivalent,90-100%,0-35,False,1,210,206.0,,48.833333333333336,,Pass
141506,AAA,2014J,M,A Level or Equivalent,20-30%,35-55,False,0,60,135.0,,75.0,,Fail
146503,AAA,2014J,M,Lower Than A Level,30-40%,35-55,True,0,120,209.0,,63.4,,Pass
147756,AAA,2014J,M,Lower Than A Level,60-70%,0-35,False,1,120,362.0,,68.66666666666667,,Pass
148993,AAA,2014J,F,A Level or Equivalent,30-40%,35-55,True,1,60,718.0,,79.5,,Pass
149741,AAA,2014J,F,A Level or Equivalent,20-30%,35-55,False,0,60,592.0,,66.4,,Pass
149962,AAA,2014J,M,A Level or Equivalent,60-70%,0-35,False,0,60,69.0,,68.4,,Pass
151587,AAA,2014J,F,A Level or Equivalent,0-10%,0-35,False,0,120,73.0,,67.0,,Withdrawn
152668,AAA,2014J,F,Lower Than A Level,90-100%,0-35,False,0,60,241.0,,71.0,,Withdrawn
155984,AAA,2014J,F,Lower Than A Level,70-80%,0-35,False,1,120,561.0,,78.14285714285714,,Pass
158707,AAA,2014J,F,A Level or Equivalent,80-90%,0-35,False,0,60,896.0,,74.0,,Withdrawn
159954,AAA,2014J,M,A Level or Equivalent,40-50%,35-55,False,1,60,328.0,,68.2,,Withdrawn
164944,AAA,2014J,F,A Level or Equivalent,40-50%,0-35,True,0,60,572.0,,62.4,,Pass
165226,AAA,2014J,F,A Level or Equivalent,30-40%,0-35,False,0,60,218.0,,77.0,,Fail
167961,AAA,2014J,M,HE Qualification,70-80%,55<=,False,0,60,614.0,,76.0,,Pass
174024,AAA,2014J,M,A Level or Equivalent,10-20%,35-55,False,0,60,178.0,,60.4,,Pass
174094,AAA,2014J,F,Lower Than A Level,30-40%,35-55,True,0,60,1124.0,,75.4,,Pass
174745,AAA,2014J,F,A Level or Equivalent,70-80%,35-55,False,0,60,327.0,,65.0,,Pass
175447,AAA,2014J,M,A Level or Equivalent,50-60%,35-55,False,0,60,1243.0,,69.6,,Pass
175772,AAA,2014J,F,HE Qualification,90-100%,35-55,False,0,270,571.0,,85.0,,Withdrawn
183057,AAA,2014J,M,Lower Than A Level,90-100%,0-35,False,0,60,253.0,,65.6,,Pass
185350,AAA,2014J,M,Lower Than A Level,10-20%,35-55,False,0,60,91.0,,59.6,,Fail
188278,AAA,2014J,M,A Level or Equivalent,70-80%,35-55,False,1,60,1098.0,,71.66666666666667,,Pass
199636,AAA,2014J,M,A Level or Equivalent,30-40%,35-55,False,0,60,512.0,,75.8,,Pass
199897,AAA,2014J,M,HE Qualification,10-20%,35-55,False,0,60,707.0,,69.4,,Pass
200804,AAA,2014J,M,A Level or Equivalent,90-100%,0-35,False,0,60,318.0,,66.0,,Pass
205494,AAA,2014J,M,HE Qualification,30-40%,35-55,False,0,60,235.0,,66.4,,Pass
228021,AAA,2014J,M,A Level or Equivalent,40-50%,35-55,False,0,60,1232.0,,83.0,,Distinction
228383,AAA,2014J,M,HE Qualification,50-60%,0-35,False,0,60,523.0,,70.6,,Pass
232307,AAA,2014J,M,Lower Than A Level,50-60%,35-55,False,0,60,189.0,,66.2,,Pass
235068,AAA,2014J,F,Lower Than A Level,30-40%,35-55,False,0,60,743.0,,59.6,,Pass
235507,AAA,2014J,M,A Level or Equivalent,90-100%,0-35,False,1,180,501.0,,57.833333333333336,,Pass
236875,AAA,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,60,117.0,,46.4,,Pass
237274,AAA,2014J,M,A Level or Equivalent,10-20%,0-35,False,0,60,811.0,,72.4,,Pass
243510,AAA,2014J,F,Lower Than A Level,60-70%,0-35,False,0,60,199.0,,43.6,,Fail
244246,AAA,2014J,F,A Level or Equivalent,60-70%,0-35,False,0,60,425.0,,67.2,,Pass
248581,AAA,2014J,F,A Level or Equivalent,40-50%,0-35,False,0,60,774.0,,85.0,,Distinction
252073,AAA,2014J,F,A Level or Equivalent,30-40%,35-55,False,0,120,342.0,,49.0,,Pass
254625,AAA,2014J,M,A Level or Equivalent,20-30%,35-55,False,0,60,626.0,,82.8,,Distinction
258587,AAA,2014J,M,A Level or Equivalent,10-20%,35-55,False,0,60,1272.0,,80.6,,Distinction
260355,AAA,2014J,F,A Level or Equivalent,80-90%,35-55,False,1,120,,,57.5,,Withdrawn
260623,AAA,2014J,M,Lower Than A Level,40-50%,0-35,False,0,60,403.0,,70.2,,Pass
263251,AAA,2014J,M,A Level or Equivalent,40-50%,35-55,False,0,60,539.0,,74.0,,Pass
263543,AAA,2014J,M,Lower Than A Level,90-100%,35-55,False,0,60,681.0,,79.6,,Pass
263952,AAA,2014J,M,Lower Than A Level,Unknown,35-55,False,0,60,444.0,,88.8,,Distinction
266524,AAA,2014J,F,A Level or Equivalent,30-40%,0-35,False,0,240,183.0,,53.8,,Pass
268733,AAA,2014J,M,A Level or Equivalent,30-40%,0-35,False,1,120,1.0,,43.0,,Fail
273346,AAA,2014J,M,Lower Than A Level,70-80%,35-55,False,0,60,661.0,,81.8,,Pass
274947,AAA,2014J,M,Lower Than A Level,40-50%,0-35,False,0,120,99.0,,54.0,,Withdrawn
275674,AAA,2014J,F,A Level or Equivalent,20-30%,0-35,False,0,60,618.0,,45.0,,Withdrawn
275792,AAA,2014J,F,HE Qualification,50-60%,0-35,False,0,60,262.0,,73.0,,Pass
277123,AAA,2014J,F,A Level or Equivalent,70-80%,35-55,False,0,60,194.0,,46.0,,Fail
277880,AAA,2014J,F,A Level or Equivalent,60-70%,0-35,False,1,120,7.0,,67.66666666666667,,Withdrawn
281077,AAA,2014J,F,HE Qualification,50-60%,0-35,False,0,60,366.0,,72.4,,Pass
281636,AAA,2014J,F,A Level or Equivalent,20-30%,0-35,False,0,60,900.0,,83.0,,Pass
285315,AAA,2014J,M,HE Qualification,70-80%,0-35,False,0,60,344.0,,86.2,,Pass
287040,AAA,2014J,F,A Level or Equivalent,40-50%,35-55,False,0,90,696.0,,72.8,,Pass
287204,AAA,2014J,M,A Level or Equivalent,0-10%,0-35,False,0,60,506.0,,73.6,,Pass
287210,AAA,2014J,M,A Level or Equivalent,70-80%,35-55,False,0,60,885.0,,73.4,,Pass
288994,AAA,2014J,M,A Level or Equivalent,30-40%,0-35,False,0,120,30.0,,,,Fail
289449,AAA,2014J,M,HE Qualification,90-100%,35-55,False,0,60,415.0,,75.2,,Pass
290164,AAA,2014J,F,HE Qualification,30-40%,35-55,False,0,60,1412.0,,66.0,,Pass
292525,AAA,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,60,134.0,,84.6,,Pass
292775,AAA,2014J,M,A Level or Equivalent,40-50%,0-35,False,0,60,676.0,,81.6,,Pass
293824,AAA,2014J,F,A Level or Equivalent,50-60%,35-55,False,0,60,1809.0,,60.0,,Pass
294496,AAA,2014J,M,A Level or Equivalent,10-20%,35-55,True,0,60,555.0,,80.6,,Pass
294655,AAA,2014J,M,A Level or Equivalent,70-80%,35-55,False,0,60,548.0,,77.6,,Fail
295060,AAA,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,60,599.0,,67.0,,Fail
295075,AAA,2014J,M,HE Qualification,70-80%,55<=,False,0,60,288.0,,64.0,,Pass
296424,AAA,2014J,M,A Level or Equivalent,30-40%,35-55,False,0,60,581.0,,77.2,,Pass
298034,AAA,2014J,M,A Level or Equivalent,70-80%,35-55,False,0,120,376.0,,72.8,,Fail
298838,AAA,2014J,F,A Level or Equivalent,70-80%,0-35,False,0,60,549.0,,79.2,,Pass
301967,AAA,2014J,M,A Level or Equivalent,20-30%,0-35,False,0,60,116.0,,52.8,,Pass
302476,AAA,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,60,653.0,,85.2,,Distinction
303521,AAA,2014J,F,A Level or Equivalent,20-30%,35-55,False,0,60,1063.0,,80.4,,Pass
303985,AAA,2014J,F,HE Qualification,70-80%,0-35,False,1,60,140.0,,74.8,,Pass
304465,AAA,2014J,F,A Level or Equivalent,50-60%,0-35,False,0,60,1032.0,,75.6,,Pass
306646,AAA,2014J,M,A Level or Equivalent,80-90%,0-35,False,0,60,72.0,,52.8,,Pass
309142,AAA,2014J,F,A Level or Equivalent,90-100%,35-55,False,0,60,243.0,,66.0,,Pass
310412,AAA,2014J,F,A Level or Equivalent,40-50%,35-55,False,0,60,469.0,,76.0,,Pass
311235,AAA,2014J,M,A Level or Equivalent,50-60%,35-55,False,0,60,331.0,,65.8,,Pass
311659,AAA,2014J,M,A Level or Equivalent,70-80%,0-35,False,0,120,44.0,,,,Fail
313937,AAA,2014J,M,HE Qualification,80-90%,35-55,False,0,60,1843.0,,80.8,,Pass
315076,AAA,2014J,M,A Level or Equivalent,0-10%,0-35,False,0,60,532.0,,68.6,,Pass
315744,AAA,2014J,M,A Level or Equivalent,90-100%,35-55,False,0,60,1133.0,,82.4,,Distinction
323370,AAA,2014J,F,A Level or Equivalent,30-40%,0-35,False,0,120,683.0,,75.2,,Pass
323805,AAA,2014J,F,A Level or Equivalent,20-30%,0-35,False,0,180,,,,,Withdrawn
328024,AAA,2014J,M,A Level or Equivalent,10-20%,35-55,False,0,60,612.0,,55.8,,Pass
328734,AAA,2014J,F,A Level or Equivalent,80-90%,0-35,False,0,180,,,,,Withdrawn
329659,AAA,2014J,F,A Level or Equivalent,30-40%,0-35,True,0,60,162.0,,49.8,,Fail
330594,AAA,2014J,M,Lower Than A Level,50-60%,0-35,False,0,60,390.0,,59.6,,Pass
331358,AAA,2014J,F,HE Qualification,90-100%,35-55,False,1,60,1190.0,,84.66666666666667,,Distinction
332884,AAA,2014J,M,A Level or Equivalent,60-70%,0-35,False,0,60,767.0,,82.2,,Pass
334441,AAA,2014J,M,HE Qualification,60-70%,0-35,False,0,60,131.0,,39.8,,Fail
335247,AAA,2014J,M,A Level or Equivalent,80-90%,0-35,False,0,60,246.0,,70.2,,Pass
335764,AAA,2014J,F,A Level or Equivalent,20-30%,0-35,False,1,60,644.0,,86.875,,Pass
337748,AAA,2014J,F,A Level or Equivalent,30-40%,0-35,False,0,120,32.0,,44.0,,Withdrawn
338407,AAA,2014J,M,A Level or Equivalent,60-70%,35-55,False,0,60,97.0,,73.8,,Pass
341876,AAA,2014J,M,HE Qualification,10-20%,0-35,False,0,120,500.0,,68.5,,Withdrawn
342007,AAA,2014J,F,HE Qualification,70-80%,0-35,False,1,60,692.0,,82.33333333333333,,Pass
345440,AAA,2014J,M,HE Qualification,90-100%,0-35,False,0,60,71.0,,73.8,,Pass
345519,AAA,2014J,F,A Level or Equivalent,Unknown,0-35,False,0,60,445.0,,77.4,,Pass
346118,AAA,2014J,F,A Level or Equivalent,20-30%,35-55,False,0,120,202.0,,72.6,,Pass
348275,AAA,2014J,M,HE Qualification,40-50%,35-55,False,0,120,175.0,,61.5,,Withdrawn
348807,AAA,2014J,M,A Level or Equivalent,80-90%,35-55,False,0,60,175.0,,76.6,,Pass
350156,AAA,2014J,M,A Level or Equivalent,30-40%,0-35,False,0,120,303.0,,52.2,,Pass
350939,AAA,2014J,M,Lower Than A Level,80-90%,0-35,False,0,60,452.0,,69.6,,Pass
